Simulation Time,IMU Accelerometer X,IMU Accelerometer Y,IMU Accelerometer Z,IMU Gyroscope X,IMU Gyroscope Y,IMU Gyroscope Z,IMU Compass,GNSS Latitude,GNSS Longitude,Control Steer,Wheel Physics Tire Friction,Damping Rate,Radius,long_stiff_value,FL_PositionX,FL_PositionY,FL_PositionZ,FR_PositionX,FR_PositionY,FR_PositionZ,BL_PositionX,BL_PositionY,BL_PositionZ,BL_PositionX,BL_PositionY,BL_PositionZ,Vehicle Speed,Long_Speed,FL_Velocity,FR_Velocity,S_FL,S_FR,S_BL,S_BR,
276.6092911,0.452545524,-0.677961826,9.809446335,0.134913979,-0.011676582,-6.628175226,154.5457888,-0.000979562,-0.000927653,-0.026796075,3.5,0.25,37,3000,-10222.16211,10929.05176,37.02746201,-10372.6123,11000.80078,37.03026199,-10351.49609,10657.84863,37.02669907,-10501.94727,10729.59668,37.0295105,29.22687734,29.22340988,30.55958629,31.34155951,0.04572281,0.07248126,0,0,
276.6615327,0.2102938,-0.348787338,9.810978889,0.122875703,-6.93E-05,-5.131533076,154.249782,-0.000982961,-0.000925924,-0.026796075,3.5,0.25,37,3000,-10202.95117,10966.21289,37.02576447,-10353.04199,11038.70996,37.0280838,-10333.63379,10695.65625,37.02560043,-10483.72559,10768.15332,37.02797699,29.26464204,29.26217384,30.11984628,30.71711927,0.02930994,0.04972103,0,0,
276.7075969,-0.020366244,-0.281912684,9.812795639,0.113333836,0.005474016,-4.007590871,154.0472533,-0.000985963,-0.000924401,-0.020074517,3.5,0.25,37,3000,-10185.84082,10999.51465,37.02433395,-10335.68164,11072.52734,37.02648544,-10317.4541,10729.41016,37.0248642,-10467.2959,10802.42285,37.0267868,29.28315584,29.2817756,26.95696929,27.36944543,-0.07939431,-0.06530786,0,0,
276.7603398,-0.197498709,-0.145539582,9.812975883,0.093229901,0.018179602,-3.085002215,153.8640812,-0.000989399,-0.000922659,-0.015147294,3.5,0.25,37,3000,-10166.52832,11037.24707,37.02321243,-10316.14355,11110.7207,37.02499771,-10298.97266,10767.54883,37.0242691,-10448.58789,10841.02246,37.02593613,29.25116137,29.25027707,30.51906932,30.88849934,0.0433771,0.05600707,0,0,
276.813764,-0.608729362,-0.125194997,9.811401367,0.085592829,0.024859114,-2.25297397,153.7251415,-0.000992874,-0.000920902,-0.010543297,3.5,0.25,37,3000,-10146.78711,11076,37.02210617,-10296.22852,11149.8252,37.0238266,-10279.86523,10806.61426,37.02350616,-10429.30762,10880.43945,37.02515411,29.17645206,29.17598363,31.31383363,31.59618989,0.07327431,0.082952,0,0,
276.8547902,-0.716300428,-0.178782761,9.811026573,0.071872153,0.025868388,-1.768761262,153.6443541,-0.000995535,-0.000919558,-0.007887461,3.5,0.25,37,3000,-10131.8291,11105.47168,37.02170563,-10281.17188,11179.49902,37.02308655,-10265.27246,10836.26563,37.02293396,-10414.61426,10910.29297,37.02432251,29.09692256,29.09663698,23.79621133,23.95813933,-0.18216626,-0.17660108,0,0,
276.9072005,-0.376318187,-0.144217178,9.808837891,0.057124634,0.015909175,-1.302768084,153.5652331,-0.000998927,-0.000917848,-0.005738446,3.5,0.25,37,3000,-10112.91504,11142.83203,37.02143478,-10262.16016,11217.05664,37.02228546,-10246.71387,10873.80176,37.02220154,-10395.95801,10948.02734,37.02325058,29.01310532,29.01294838,30.15018917,30.30866541,0.0391977,0.04465996,0,0,
276.9597718,-0.431044579,-2.721502781,9.815914154,-0.389786383,0.01043761,-4.223223358,153.4613733,-0.001002315,-0.000916127,-0.1123164,3.5,0.25,37,3000,-10093.64648,11180.21484,37.027565,-10242.72168,11254.77734,37.01854706,-10228.05371,10911.48926,37.02809143,-10377.12988,10986.05176,37.01895142,28.94431997,28.94246532,30.28070324,30.55300152,0.04623787,0.05564613,0,0,
277.0125261,-0.358242631,-2.300725222,9.818701744,-0.474550391,0.007618222,-11.23494914,152.9854047,-0.001005652,-0.000914298,-0.084674217,3.5,0.25,37,3000,-10072.85059,11216.30859,37.03408051,-10221.25,11292.20801,37.02684784,-10209.66797,10948.80176,37.03430557,-10358.06738,11024.70117,37.02693176,28.88888108,28.87602338,29.99237088,31.06937831,0.03866002,0.07595765,0,0,
277.0655994,0.154969275,-1.599825859,9.800152779,-0.121341352,-0.008954231,-12.27061755,152.3465362,-0.001008964,-0.000912378,-0.076168716,3.5,0.25,37,3000,-10051.14844,11252.00781,37.0340538,-10198.68555,11329.57227,37.03262711,-10190.96582,10986.05664,37.03374863,-10338.50293,11063.62012,37.03221893,28.91316034,28.89821907,30.08029944,31.42733888,0.04090496,0.08751819,0,0,
277.1189097,0.514280438,-1.050951838,9.798014641,0.06869925,-0.023192167,-11.31528411,151.7114378,-0.001012275,-0.000910406,-0.061786935,3.5,0.25,37,3000,-10028.96582,11287.78125,37.03259659,-10175.64258,11366.95898,37.03427887,-10171.69238,11023.38086,37.03170013,-10318.36914,11102.55859,37.03340149,28.99245529,28.97999163,30.30684616,31.62058643,0.04578519,0.09111786,0,0,
277.1731716,0.475491524,-0.706623495,9.804333687,0.147367294,-0.02796086,-9.533646345,151.1473052,-0.001015646,-0.000908378,-0.048661422,3.5,0.25,37,3000,-10006.28613,11324.2832,37.03037643,-10152.19336,11404.86914,37.03324509,-10151.55176,11061.26855,37.02962875,-10297.45996,11141.85449,37.03251266,29.09599535,29.08732238,30.94124763,32.09493024,0.06373654,0.10339927,0,0,
277.2133444,0.561091006,-0.519873142,9.807835579,0.165208175,-0.026330092,-8.160505968,150.7941161,-0.001018146,-0.000906869,-0.037197579,3.5,0.25,37,3000,-9989.395508,11351.56348,37.02877045,-10134.81543,11433.02539,37.03199768,-10136.23926,11089.42676,37.02809906,-10281.66016,11170.88867,37.03140259,29.17333574,29.16705021,23.10186545,23.82282809,-0.20794646,-0.18322806,0,0,
277.2651998,0.40663904,-0.236540705,9.809733391,0.15924434,-0.0160929,-6.43650347,150.4213381,-0.001021383,-0.000904916,-0.027918948,3.5,0.25,37,3000,-9967.552734,11387.06055,37.02690887,-10112.4541,11469.44141,37.03001404,-10116.05273,11125.8584,37.02653503,-10260.95508,11208.23926,37.02983475,29.26674517,29.26339184,30.00896391,30.76814672,0.02547798,0.05142107,0,0,
277.3178233,-0.023828626,-0.204313099,9.814731598,0.145875712,-0.000449365,-4.933742324,150.1284049,-0.001024677,-0.000902933,-0.021204123,3.5,0.25,37,3000,-9945.394531,11423.32129,37.02519989,-10089.88672,11506.41895,37.02808762,-10095.1875,11162.8584,37.02553558,-10239.67969,11245.95605,37.02845764,29.28780371,29.28585143,30.59642006,31.19042298,0.04475091,0.06503385,0,0,
277.371399,-0.256358713,-0.199725762,9.812120438,0.118183137,0.016105756,-3.75558848,149.9006727,-0.001028031,-0.000900918,-0.015864773,3.5,0.25,37,3000,-9922.977539,11460.21875,37.02368164,-10067.15039,11543.87109,37.02623749,-10073.76953,11200.33301,37.0247345,-10217.94141,11283.98438,37.02713013,29.26326915,29.26196647,31.08486215,31.54556602,0.06229573,0.07803985,0,0,
277.4253727,-0.454677999,-0.176553011,9.810588837,0.098685021,0.025356394,-2.821892442,149.7272816,-0.001031406,-0.000898893,-0.011736067,3.5,0.25,37,3000,-9900.373047,11497.59961,37.02268982,-10044.2998,11581.67285,37.02467346,-10051.9248,11238.15625,37.02400208,-10195.85156,11322.22949,37.02599335,29.19108394,29.19035444,31.45247884,31.80348621,0.07749561,0.08952038,0,0,
277.4655611,-0.615259588,-0.456361026,9.809879303,0.071692507,0.026285086,-2.318611874,149.6273149,-0.001033914,-0.000897391,-0.011736067,3.5,0.25,37,3000,-9883.723633,11525.22266,37.02225876,-10027.50879,11609.53809,37.02383804,-10035.71094,11266.03418,37.02355194,-10179.49609,11350.34961,37.02505112,29.12048332,29.11998881,23.2219334,23.42390833,-0.20254319,-0.19560723,0,0,
277.5190835,-0.468703598,-0.231651962,9.809736252,0.059403209,0.018893167,-1.713957852,149.5247118,-0.001037245,-0.000895398,-0.008643845,3.5,0.25,37,3000,-9861.424805,11562.32715,37.02157593,-10005.06348,11646.8916,37.02283859,-10013.86035,11303.40234,37.02269745,-10157.5,11387.9668,37.02406311,29.03359334,29.03332219,31.16844222,31.37644996,0.07354033,0.08070478,0,0,
277.5726919,-0.221219584,-0.178643003,9.810103416,0.046523487,0.006787389,-1.26677875,149.4486645,-0.001040573,-0.00089341,-0.147183403,3.5,0.25,37,3000,-9839.419922,11599.00488,37.02215958,-9982.947266,11683.75781,37.02171707,-9992.197266,11340.28125,37.02270126,-10135.72461,11425.03418,37.02234268,28.9490806,28.94855798,30.79606795,30.95367253,0.06382045,0.06926475,0,0,
277.6262317,-0.786271691,-4.854213715,9.83152771,-0.856638697,0.02350807,-10.33263504,149.1610589,-0.001043856,-0.000891374,-0.147183403,3.5,0.25,37,3000,-9816.480469,11634.62207,37.0348587,-9959.489258,11720.24805,37.0199852,-9970.830078,11376.83301,37.0355072,-10113.83887,11462.45898,37.02047348,28.87119613,28.86012902,30.50288065,31.2335248,0.05692115,0.08223788,0,0,
277.679065,0.007216811,-2.776253223,9.807565689,-0.461870518,0.007248658,-15.29792132,148.4485745,-0.001047006,-0.000889233,-0.102796584,3.5,0.25,37,3000,-9792.191406,11668.30762,37.03847885,-9934.078125,11755.7793,37.03155899,-9949.869141,11412.54102,37.03838348,-10091.75586,11500.0127,37.03133392,28.88102026,28.85665622,29.90102561,31.45168618,0.03619163,0.0899283,0,0,
277.7203106,0.334414721,-2.496961594,9.796983719,-0.188207944,-0.005905259,-16.02603997,147.8014687,-0.001049429,-0.000887505,-0.102796584,3.5,0.25,37,3000,-9772.793945,11693.99219,37.03836823,-9913.679688,11783.06738,37.03606033,-9933.361328,11440.03027,37.03788376,-10074.24707,11529.10547,37.03554153,28.91427542,28.88883882,23.17414422,24.53009364,-0.19781669,-0.1508799,0,0,
277.7731708,0.601500571,-1.67378962,9.793221474,0.053868448,-0.020578074,-14.7631841,146.9878703,-0.001052513,-0.000885245,-0.084991835,3.5,0.25,37,3000,-9747.499023,11726.86621,37.03649139,-9887.120117,11817.91113,37.03786469,-9911.617188,11475.18359,37.0353508,-10051.23828,11566.22852,37.03684998,29.01557488,28.99441551,29.86511479,31.54469217,0.0300299,0.08795751,0,0,
277.8262174,0.655417323,-1.065806985,9.800269127,0.162150679,-0.025591258,-12.45606914,146.2727358,-0.001055608,-0.000882951,-0.066955641,3.5,0.25,37,3000,-9721.823242,11760.16113,37.03375244,-9860.320313,11852.9082,37.03701401,-9889.008789,11510.50586,37.03257751,-10027.50586,11603.25293,37.03591537,29.17600747,29.16204406,30.27253313,31.73742084,0.03807995,0.08831263,0,0,
277.8804643,0.38554135,-0.7162866,9.806464195,0.187190592,-0.0164695,-10.04342008,145.6723485,-0.001058781,-0.00088059,-0.052039661,3.5,0.25,37,3000,-9695.40918,11794.60938,37.03092957,-9832.949219,11888.76953,37.03459167,-9865.141602,11546.67871,37.03028488,-10002.68164,11640.83789,37.03411484,29.27087303,29.2620979,31.25483507,32.48159034,0.0680996,0.11002261,0,0,
277.9338883,0.211605072,-0.592740119,9.809160233,0.184848131,-0.001759674,-7.868666499,145.2021173,-0.001061913,-0.000878259,-0.039334062,3.5,0.25,37,3000,-9669.667969,11828.43164,37.02846527,-9806.460938,11923.67383,37.03195953,-9841.353516,11581.84863,37.02854538,-9978.145508,11677.09082,37.03195572,29.31486685,29.30959785,30.60258849,31.54831807,0.04411492,0.07638181,0,0,
277.987099,-0.286396742,-0.502728105,9.812573433,0.164575196,0.014997888,-6.007428425,144.8411691,-0.001065038,-0.000875939,-0.029436175,3.5,0.25,37,3000,-9643.891602,11862.57422,37.02639771,-9780.101563,11958.64746,37.02957535,-9817.074219,11617.04102,37.02705383,-9953.28418,11713.11426,37.03024673,29.3070401,29.30372091,30.80167027,31.5321503,0.05111806,0.07604595,0,0,
278.039173,-0.4139826,-0.251331925,9.810671806,0.141403859,0.026213396,-4.555158599,144.5725105,-0.001068096,-0.000873675,-0.022101881,3.5,0.25,37,3000,-9618.637695,11896.25488,37.02476883,-9754.410156,11992.94531,37.0272789,-9792.933594,11651.50977,37.02589417,-9928.706055,11748.20117,37.02860641,29.2304141,29.22867893,30.30975026,30.85425554,0.03698666,0.05561581,0,0,
278.0917124,-0.483299226,-0.154105872,9.812953949,0.116695103,0.030933703,-3.418645643,144.3681102,-0.001071174,-0.0008714,-0.016475193,3.5,0.25,37,3000,-9593.522461,11929.93262,37.02370071,-9728.962891,12027.08691,37.02572632,-9768.654297,11685.78613,37.02497864,-9904.094727,11782.94043,37.02698135,29.13225884,29.13127732,30.24826851,30.65891795,0.03834336,0.05243988,0,0,
278.143576,-0.566209555,-0.312889814,9.809735298,0.094257278,0.026322995,-2.563271598,144.2169855,-0.001074205,-0.000869164,-0.012397975,3.5,0.25,37,3000,-9568.572266,11963.53418,37.02294159,-9703.764648,12061.03418,37.02456284,-9744.327148,11719.83496,37.02391052,-9879.519531,11817.33496,37.0254364,29.05715343,29.05654117,30.13333115,30.43964032,0.03705844,0.04760027,0,0,
278.1957025,-0.412737548,-0.251843572,9.809923172,0.07489071,0.014153399,-1.920998815,144.1030579,-0.001077243,-0.000866927,-0.009291874,3.5,0.25,37,3000,-9543.708984,11997.12402,37.02225113,-9678.713867,12094.88281,37.02366638,-9719.930664,11753.7627,37.02301788,-9854.935547,11851.52148,37.0243454,28.95795286,28.95763687,30.08928463,30.31936658,0.03907942,0.04702489,0,0,
278.2483806,-0.490060329,-3.678429127,9.826579094,-0.589436041,0.014984688,-7.330472352,143.9013624,-0.001080287,-0.000864648,-0.098634899,3.5,0.25,37,3000,-9518.129883,12030.49707,37.03177261,-9652.716797,12128.83008,37.01991653,-9695.385742,11787.8877,37.03193665,-9829.973633,11886.2207,37.02033234,28.8782293,28.8692073,30.27470111,30.7859112,0.04868488,0.06639268,0,0,
278.3016295,0.03139317,-1.929001212,9.808121681,-0.278062604,-0.002697404,-10.98822221,143.3696185,-0.001083286,-0.000862254,-0.075683765,3.5,0.25,37,3000,-9491.326172,12062.74121,37.033535,-9624.963867,12162.36035,37.02923965,-9670.900391,11821.84375,37.03333282,-9804.539063,11921.46289,37.02901459,28.88763937,28.87488944,30.18958822,31.3386518,0.04553087,0.08532543,0,0,
278.3542008,0.351980031,-1.399818063,9.7993536,-0.047028901,-0.019377468,-11.09002106,142.7846128,-0.001086212,-0.00085984,-0.067587391,3.5,0.25,37,3000,-9464.303711,12094.32617,37.03306961,-9596.915039,12195.30859,37.03262329,-9646.335938,11855.2793,37.03211212,-9778.947266,11956.26172,37.0317688,28.95504519,28.94298192,29.92830637,31.15465404,0.03404364,0.0764148,0,0,
278.3939745,0.69826293,-0.784416556,9.797991753,0.076331353,-0.029539881,-10.16579999,142.3617968,-0.001088418,-0.000857994,-0.05514279,3.5,0.25,37,3000,-9443.852539,12118.00391,37.03150558,-9575.731445,12219.94141,37.03317642,-9627.606445,11880.27832,37.0304985,-9759.484375,11982.21582,37.03216934,29.00540669,28.99533027,22.52674551,23.39191351,-0.22309057,-0.19325239,0,0,
278.4464696,0.606415093,-0.651581228,9.804134369,0.13629429,-0.031792656,-8.592969641,141.8704193,-0.00109133,-0.000855541,-0.043824047,3.5,0.25,37,3000,-9416.568359,12149.57422,37.02963257,-9547.586914,12252.61523,37.03238678,-9602.311523,11913.39941,37.02869415,-9733.329102,12016.44043,37.03140259,29.14668899,29.14013431,30.04316881,31.04939945,0.03098937,0.06552012,0,0,
278.4991691,0.411879718,-0.395704746,9.808988571,0.147011791,-0.023867713,-6.979011735,141.4632717,-0.001094262,-0.000853066,-0.034361295,3.5,0.25,37,3000,-9389.045898,12181.52637,37.02770233,-9519.347656,12285.47266,37.03060913,-9576.419922,11946.64355,37.02718353,-9706.72168,12050.58984,37.0300293,29.24063477,29.23641427,30.36339666,31.19408502,0.03854722,0.06696002,0,0,
278.5532293,-0.19695276,-3.200737,9.820430756,-0.347348256,0.008444969,-9.310442594,141.0724347,-0.001097267,-0.000850509,-0.11589209,3.5,0.25,37,3000,-9360.459961,12214.2207,37.03304672,-9490.005859,12319.10645,37.02471161,-9549.530273,11980.7002,37.0336113,-9679.075195,12085.58691,37.02522659,29.25467222,29.24615806,31.26885855,32.13630973,0.06916124,0.09882158,0,0,
278.6074044,-0.170556545,-2.126220942,9.814393044,-0.266027864,0.031443696,-13.75359847,140.3851264,-0.001100201,-0.000847857,-0.088569894,3.5,0.25,37,3000,-9330.783203,12245.49805,37.03588867,-9459.017578,12351.98438,37.03219223,-9522.735352,12014.3418,37.03692627,-9650.969727,12120.82813,37.03325272,29.21549165,29.19683151,31.04345937,32.52959595,0.06324754,0.11414815,0,0,
278.6478841,-0.37482518,-1.428382993,9.804919243,-0.028568163,0.036731397,-13.61571488,139.8267994,-0.001102358,-0.000845842,-0.076112323,3.5,0.25,37,3000,-9308.401367,12268.41602,37.03473663,-9435.597656,12376.13965,37.0350647,-9502.584961,12039.13086,37.03578186,-9629.78125,12146.85352,37.03614044,29.17486305,29.15801314,23.06451053,24.22422836,-0.20898209,-0.16920854,0,0,
278.7026468,-0.355309874,-1.007176995,9.801995277,0.122925169,0.035029943,-12.14801651,139.1209403,-0.001105248,-0.000843096,-0.060430277,3.5,0.25,37,3000,-9277.699219,12299.53906,37.03237534,-9403.570313,12408.80859,37.03562546,-9474.668945,12072.64355,37.0336113,-9600.540039,12181.91309,37.03684998,29.12072376,29.10689143,31.47698015,32.93959267,0.08142706,0.13167676,0,0,
278.7577447,-0.267726839,-0.674132347,9.803733826,0.176496837,0.024992713,-10.05599872,138.5157856,-0.001108137,-0.00084033,-0.046975326,3.5,0.25,37,3000,-9247.251953,12330.39258,37.03023529,-9371.99707,12440.94531,37.03421402,-9446.536133,12105.52637,37.03111649,-9571.28125,12216.07813,37.03485107,29.0330094,29.0247251,31.20994802,32.43708531,0.07528832,0.11756736,0,0,
278.8120259,-0.283010781,-0.532001495,9.807868004,0.183394208,0.011037512,-7.990540126,138.0339431,-0.001110973,-0.000837608,-0.035857022,3.5,0.25,37,3000,-9216.987305,12361.21094,37.02836609,-9340.822266,12472.78223,37.03225708,-9418.106445,12137.98535,37.02881622,-9541.941406,12249.55566,37.03269196,28.98972739,28.98458872,31.09966822,32.08210082,0.07297256,0.10686755,0,0,
278.8652206,-0.019750357,-1.648967385,9.809753418,-0.045843946,0.000108325,-7.581683295,137.6508514,-0.001113746,-0.000834942,-0.115428932,3.5,0.25,37,3000,-9187.547852,12391.19043,37.03046036,-9310.631836,12503.58984,37.027668,-9390.161133,12169.31934,37.03053284,-9513.244141,12281.71875,37.02769089,28.96631842,28.95775126,30.25243764,31.05672526,0.04470949,0.07248401,0,0,
278.9183199,-0.198055387,-2.38165164,9.823825836,-0.357641325,0.007203722,-13.4694276,137.0406696,-0.00111645,-0.000832217,-0.088289186,3.5,0.25,37,3000,-9157.011719,12420.08203,37.0367775,-9278.818359,12533.86426,37.03139114,-9362.117188,12200.51172,37.03668976,-9483.923828,12314.29492,37.03139877,28.96546122,28.94701647,30.26724562,31.61970359,0.04560847,0.09233031,0,0,
278.9718399,0.275228024,-1.574954987,9.801791191,-0.019339172,-0.005066843,-13.51808672,136.309129,-0.001119116,-0.000829408,-0.075848334,3.5,0.25,37,3000,-9125.953125,12448.27539,37.03559875,-9246.304688,12563.5957,37.03598785,-9333.830078,12231.32813,37.03506851,-9454.181641,12346.64844,37.03560257,29.01461254,28.99763354,30.20141905,31.7216812,0.04151323,0.09394034,0,0,
279.0254337,0.442625761,-0.922028601,9.80328083,0.124123067,-0.013327308,-12.11233475,135.6218344,-0.001121763,-0.000826565,-0.060768124,3.5,0.25,37,3000,-9094.285156,12476.66016,37.0333252,-9213.258789,12593.40137,37.03655243,-9304.723633,12262.19727,37.03283691,-9423.697266,12378.93848,37.03580475,29.08808088,29.07528468,30.61951992,32.04128638,0.05311161,0.1020111,0,0,
279.0654994,0.420386732,-1.341688752,9.803688049,0.122528311,-0.014473102,-10.85990772,135.1707141,-0.001123738,-0.000824427,-0.060768124,3.5,0.25,37,3000,-9070.605469,12497.86719,37.03183746,-9188.674805,12615.52344,37.03536606,-9282.692383,12285.03418,37.03136444,-9400.761719,12402.68945,37.03475952,29.1258025,29.11455588,22.88723353,23.81185197,-0.21389034,-0.1821324,0,0,
279.1190914,0.316546798,-0.884417713,9.807105064,0.143938833,-0.010616814,-8.80112051,134.6623704,-0.001126382,-0.000821559,-0.036871202,3.5,0.25,37,3000,-9038.915039,12526.36426,37.02963257,-9155.966797,12645.03223,37.0331192,-9252.828125,12315.36621,37.02939606,-9369.879883,12434.03418,37.03284073,29.20469173,29.19849318,30.68557183,31.7174703,0.05092998,0.08627079,0,0,
279.1731138,-0.019468665,-0.658689559,9.812125206,0.138795861,-0.00090544,-6.946228108,134.2538432,-0.00112905,-0.000818662,-0.115125529,3.5,0.25,37,3000,-9006.751953,12555.42969,37.02851868,-9122.969727,12674.91406,37.02972412,-9222.135742,12345.93359,37.02866364,-9338.353516,12465.41797,37.03003311,29.22249062,29.21670192,31.21233883,32.0519771,0.06830466,0.09704296,0,0,
279.2265745,-0.425985336,-3.698068142,9.834944725,-0.558441229,0.029721975,-13.39345113,133.7094771,-0.001131644,-0.000815754,-0.087928273,3.5,0.25,37,3000,-8974.451172,12582.99902,37.03679657,-9089.444336,12703.66309,37.02874374,-9191.960938,12375.71094,37.03753662,-9306.955078,12496.375,37.02942276,29.16882318,29.15070388,30.57592408,31.79807405,0.04889145,0.09081668,0,0,
279.2796472,-0.275422633,-1.833678961,9.806419373,-0.115732406,0.032663942,-13.96346201,132.981898,-0.001134139,-0.000812803,-0.075256683,3.5,0.25,37,3000,-8941.748047,12609.38574,37.03571701,-9055.195313,12731.50488,37.0349884,-9161.880859,12404.88477,37.03652191,-9275.327148,12527.00391,37.03576279,29.12460556,29.10696544,30.25502466,31.77934576,0.03944277,0.0918124,0,0,
279.3332817,-0.460338116,-1.648274064,9.802111626,0.049370332,0.029343153,-12.77803316,132.2771727,-0.001136622,-0.000809798,-0.060300305,3.5,0.25,37,3000,-8908.311523,12635.92188,37.03347397,-9020.258789,12759.41797,37.03603745,-9130.925781,12434.12598,37.03444672,-9242.873047,12557.62109,37.03689194,29.07351244,29.05977275,30.73453441,32.19697218,0.05763162,0.10795678,0,0,
279.3746093,-0.216262743,-1.213208199,9.800943375,0.143783926,0.020220407,-11.07271251,131.7970788,-0.001138521,-0.000807477,-0.060300305,3.5,0.25,37,3000,-8882.711914,12656.19336,37.0318985,-8993.643555,12780.60156,37.0230484,-9106.970703,12456.22656,37.03347397,-9217.902344,12580.63379,37.03496552,29.03683084,29.02594481,23.51076276,24.49180847,-0.1900087,-0.15620978,0,0,
279.4296641,-0.11423713,-0.867512763,9.804530144,0.171431532,0.00716202,-8.982820617,131.2538055,-0.001141041,-0.000804386,-0.047021482,3.5,0.25,37,3000,-8848.751953,12683.14844,37.02998734,-8958.537109,12808.56934,37.0330658,-9074.836914,12485.24805,37.03002548,-9184.62207,12610.66895,37.03335571,29.00723368,29.00023721,31.21725371,32.31716574,0.07644822,0.11437591,0,0,
279.4825077,0.071020253,-0.598451972,9.809071541,0.167974149,-0.006361337,-7.0764256,130.8375055,-0.001143457,-0.00080142,-0.03595103,3.5,0.25,37,3000,-8815.797852,12709.45703,37.0281105,-8924.693359,12835.65137,37.03128815,-9043.27832,12513.16211,37.02790833,-9152.172852,12639.35645,37.03100586,29.01575907,29.011452,30.36074396,31.20878877,0.04650894,0.07574032,0,0,
279.5366615,-0.192856908,-3.940963268,9.825806618,-0.502435972,0.009420538,-11.67820024,130.3731482,-0.001145906,-0.000798359,-0.113904208,3.5,0.25,37,3000,-8781.464844,12735.92676,37.03666306,-8889.236328,12863.08203,37.02617645,-9010.675781,12541.65625,37.03692245,-9118.447266,12668.81055,37.02643585,28.99077505,28.97303501,31.21348998,32.27690555,0.07732897,0.1140326,0,0,
279.5788316,0.035449713,-1.96829319,9.829771996,-0.224606209,0.007572685,-13.68585409,129.8123897,-0.001147747,-0.000795923,-0.087065659,3.5,0.25,37,3000,-8754.866211,12755.03711,37.03636551,-8861.386719,12883.24219,37.0329895,-8985.970703,12563.02246,37.0367775,-9092.491211,12691.22754,37.03341293,29.00290936,28.98470182,23.58143231,24.75410564,-0.18641798,-0.14595962,0,0,
279.632579,0.240611732,-1.238678217,9.800450325,0.039968226,-0.001109896,-13.01824237,129.0879798,-0.001150054,-0.000792785,-0.073675446,3.5,0.25,37,3000,-8720.188477,12779.42285,37.03480911,-8825.09082,12908.95605,37.03618622,-8953.68457,12590.3252,37.03458405,-9058.587891,12719.85742,37.03588486,29.04932742,29.03311871,30.52332716,32.02661021,0.05132788,0.1031061,0,0,
279.6864063,0.2970047,-0.859927535,9.800853729,0.154240012,-0.009084517,-11.26748218,128.4330057,-0.001152346,-0.000789619,-0.05850875,3.5,0.25,37,3000,-8685.088867,12803.91992,37.03261185,-8788.526367,12934.625,37.03591919,-8920.701172,12617.46289,37.03201294,-9024.137695,12748.16797,37.03543472,29.12705241,29.1159676,30.81809463,32.16598679,0.05846026,0.10475418,0,0,
279.7283439,0.314417839,-0.712670505,9.803825378,0.18587965,-0.009205784,-9.738487134,127.9953818,-0.001154127,-0.000787144,-0.045721225,3.5,0.25,37,3000,-8657.161133,12823.44727,37.03125763,-8759.603516,12954.93457,37.03395081,-8894.180664,12638.78418,37.02934265,-8996.623047,12770.27051,37.01683044,29.1544509,29.14674555,24.53579468,25.44576154,-0.15819779,-0.12697761,0,0,
279.7867542,0.147149131,-0.474253386,9.806502342,0.180606904,0.003442907,-7.757991822,127.4926252,-0.001156608,-0.000783694,-0.034925636,3.5,0.25,37,3000,-8619.638672,12849.80078,37.02823639,-8720.973633,12982.14355,37.03193665,-8858.200195,12667.13379,37.02852249,-8959.535156,12799.47559,37.03238297,29.16563928,29.16090135,33.01373023,34.02026042,0.13212311,0.16663954,0,0,
279.8413176,-0.023731023,-1.895377874,9.81019783,-0.056434331,0.005611268,-7.42699317,127.1099571,-0.001158923,-0.000780468,-0.112285182,3.5,0.25,37,3000,-8584.086914,12874.75293,37.03036118,-8684.529297,13007.77344,37.02710724,-8823.871094,12693.69336,37.03065872,-8924.314453,12826.71387,37.0274086,29.15541933,29.14714982,31.27268591,32.07905471,0.07292432,0.10058976,0,0,
279.8949881,-0.225068301,-2.332651854,9.821686745,-0.345042267,0.026126167,-13.24182264,126.5023844,-0.001161123,-0.000777243,-0.085894011,3.5,0.25,37,3000,-8548.357422,12897.93066,37.03605652,-8647.304688,13032.06738,37.03107834,-8790.154297,12719.56738,37.03682709,-8889.101563,12853.7041,37.03177643,29.12016779,29.10270401,30.66392019,32.00452512,0.05364506,0.09970967,0,0,
279.9363367,-0.264930069,-1.944902658,9.805829048,-0.117878927,0.024921167,-13.65867421,125.9464343,-0.001162767,-0.000774726,-0.085894011,3.5,0.25,37,3000,-8520.482422,12915.25977,37.0351944,-8618.116211,13050.35547,37.03485107,-8764.006836,12739.26367,37.03613281,-8861.640625,12874.35938,37.03560638,29.10497094,29.08699695,23.63216578,24.80001581,-0.18753504,-0.1473848,0,0,
279.9905999,-0.229745567,-1.515155673,9.801681519,0.045347947,0.019577997,-12.485935,125.2497277,-0.00116489,-0.000771407,-0.058314972,3.5,0.25,37,3000,-8483.772461,12937.76465,37.03338623,-8579.772461,13074.02637,37.03574753,-8729.399414,12764.71484,37.0338974,-8825.399414,12900.97656,37.0362587,29.06830535,29.05536369,31.00259291,32.44440635,0.06701789,0.11664086,0,0,
